yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,202,2,7,In The Paint (Non-RA),Center,C,8-16 ft.,44,121,16,12,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Tip Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,204,2,7,Restricted Area,Center,C,Less Than 8 ft.,0,0,12,0,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,216,2,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,53,35,47,6,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20220109,DAL,CHI,22100603,219,2,6,Mid-Range,Right Side Center,RC,16-24 ft.,127,147,17,19,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,223,2,5,Restricted Area,Center,C,Less Than 8 ft.,-17,8,45,1,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20220109,DAL,CHI,22100603,230,2,4,Above the Break 3,Left Side Center,LC,24+ ft.,-163,187,52,24,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20220109,DAL,CHI,22100603,233,2,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-71,25,19,7,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,236,2,3,Restricted Area,Center,C,Less Than 8 ft.,1,10,59,1,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20220109,DAL,CHI,22100603,248,2,3,Mid-Range,Left Side Center,LC,16-24 ft.,-121,156,29,19,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,252,2,2,Above the Break 3,Center,C,24+ ft.,-16,247,57,24,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20220109,DAL,CHI,22100603,258,2,2,Mid-Range,Left Side,L,8-16 ft.,-99,73,24,12,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,262,2,1,Above the Break 3,Center,C,24+ ft.,-2,250,47,25,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,266,2,1,Restricted Area,Center,C,Less Than 8 ft.,-6,8,17,1,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,275,2,0,Right Corner 3,Right Side,R,24+ ft.,233,27,47,23,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,282,2,0,Above the Break 3,Left Side Center,LC,24+ ft.,-142,200,30,24,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,292,3,11,Mid-Range,Left Side,L,8-16 ft.,-91,106,41,13,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20220109,DAL,CHI,22100603,299,3,11,Above the Break 3,Left Side Center,LC,24+ ft.,-188,210,1,28,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20220109,DAL,CHI,22100603,303,3,10,In The Paint (Non-RA),Center,C,8-16 ft.,1,133,40,13,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,315,3,9,Above the Break 3,Center,C,24+ ft.,25,267,22,26,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,319,3,8,Above the Break 3,Left Side Center,LC,24+ ft.,-183,180,57,25,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,321,3,8,Right Corner 3,Right Side,R,24+ ft.,233,39,43,23,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,330,3,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-53,23,57,5,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,338,3,7,In The Paint (Non-RA),Right Side,R,8-16 ft.,43,71,16,8,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,353,3,5,Restricted Area,Center,C,Less Than 8 ft.,-23,11,58,2,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,359,3,5,Above the Break 3,Right Side Center,RC,24+ ft.,164,196,29,25,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,371,3,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-38,59,52,7,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,377,3,4,Left Corner 3,Left Side,L,24+ ft.,-229,1,39,22,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20220109,DAL,CHI,22100603,392,3,3,In The Paint (Non-RA),Center,C,8-16 ft.,-1,97,20,9,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,419,3,2,Restricted Area,Center,C,Less Than 8 ft.,22,13,12,2,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,425,3,1,Mid-Range,Left Side,L,8-16 ft.,-125,26,41,12,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Cutting Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,435,3,0,Restricted Area,Center,C,Less Than 8 ft.,6,17,52,1,TRUE,TRUE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,439,3,0,Left Corner 3,Left Side,L,24+ ft.,-229,12,13,22,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,443,3,0,Backcourt,Back Court,BC,Back Court Shot,165,729,0,74,TRUE,FALSE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,455,4,11,Left Corner 3,Left Side,L,24+ ft.,-222,20,18,22,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,459,4,10,Above the Break 3,Left Side Center,LC,24+ ft.,-208,136,46,24,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,462,4,10,Restricted Area,Center,C,Less Than 8 ft.,25,13,9,2,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,465,4,9,Mid-Range,Left Side,L,16-24 ft.,-152,84,37,17,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,473,4,9,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-45,32,3,5,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,20220109,DAL,CHI,22100603,478,4,8,Restricted Area,Center,C,Less Than 8 ft.,0,6,51,0,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,493,4,8,Above the Break 3,Center,C,24+ ft.,1,262,5,26,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,497,4,7,Above the Break 3,Center,C,24+ ft.,-80,251,39,26,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,501,4,7,Left Corner 3,Left Side,L,24+ ft.,-228,-6,0,22,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,505,4,6,Above the Break 3,Right Side Center,RC,24+ ft.,151,206,24,25,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,516,4,5,Above the Break 3,Left Side Center,LC,24+ ft.,-132,215,50,25,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,20220109,DAL,CHI,22100603,521,4,5,Restricted Area,Center,C,Less Than 8 ft.,-2,7,28,0,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Floating Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,532,4,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-15,74,47,7,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,538,4,4,Restricted Area,Center,C,Less Than 8 ft.,-12,17,18,2,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,541,4,3,In The Paint (Non-RA),Center,C,8-16 ft.,13,91,53,9,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,545,4,3,Left Corner 3,Left Side,L,24+ ft.,-229,10,25,22,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20220109,DAL,CHI,22100603,548,4,2,Mid-Range,Right Side Center,RC,16-24 ft.,113,120,35,16,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,550,4,2,Restricted Area,Center,C,Less Than 8 ft.,0,8,21,0,TRUE,TRUE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20220109,DAL,CHI,22100603,574,4,1,Mid-Range,Left Side,L,8-16 ft.,-102,78,39,12,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220109,DAL,CHI,22100603,578,4,1,Left Corner 3,Left Side,L,24+ ft.,-228,1,19,22,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Missed Shot,Running Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,586,4,0,Restricted Area,Center,C,Less Than 8 ft.,-2,15,43,1,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Putback Layup Shot,2PT Field Goal,20220109,DAL,CHI,22100603,588,4,0,Restricted Area,Center,C,Less Than 8 ft.,5,10,39,1,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,9,1,11,Above the Break 3,Left Side Center,LC,24+ ft.,-96,241,22,25,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,18,1,10,Left Corner 3,Left Side,L,24+ ft.,-239,-2,38,23,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,24,1,10,Above the Break 3,Left Side Center,LC,24+ ft.,-124,226,7,25,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Step Back Jump shot,3PT Field Goal,20220112,NYK,DAL,22100622,37,1,8,Right Corner 3,Right Side,R,24+ ft.,233,14,51,23,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Turnaround Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,43,1,7,Mid-Range,Right Side,R,8-16 ft.,91,13,53,9,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,46,1,7,Restricted Area,Center,C,Less Than 8 ft.,7,14,21,1,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,49,1,6,Above the Break 3,Center,C,24+ ft.,16,248,49,24,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,56,1,6,Restricted Area,Center,C,Less Than 8 ft.,-25,17,17,3,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,60,1,5,Restricted Area,Center,C,Less Than 8 ft.,13,34,40,3,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,62,1,5,Restricted Area,Center,C,Less Than 8 ft.,-4,5,32,0,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,64,1,4,Right Corner 3,Right Side,R,24+ ft.,227,-10,59,22,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,88,1,4,Above the Break 3,Center,C,24+ ft.,83,257,8,27,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,91,1,3,Restricted Area,Center,C,Less Than 8 ft.,-17,1,41,1,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,96,1,3,Above the Break 3,Right Side Center,RC,24+ ft.,92,230,7,24,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20220112,NYK,DAL,22100622,100,1,2,Mid-Range,Center,C,16-24 ft.,-28,187,23,18,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,104,1,1,Left Corner 3,Left Side,L,24+ ft.,-230,-12,59,23,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Hook Shot,2PT Field Goal,20220112,NYK,DAL,22100622,116,1,1,Restricted Area,Center,C,Less Than 8 ft.,-10,35,16,3,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Tip Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,118,1,1,Restricted Area,Center,C,Less Than 8 ft.,0,0,14,0,TRUE,FALSE
2022,2021-22,1610612742,203493,Shot Chart Detail,Reggie Bullock,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,121,1,0,Above the Break 3,Center,C,24+ ft.,-36,253,51,25,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,133,1,0,Above the Break 3,Left Side Center,LC,24+ ft.,-93,234,1,25,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Made Shot,Turnaround Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,141,2,11,In The Paint (Non-RA),Center,C,8-16 ft.,13,109,45,10,TRUE,TRUE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,149,2,10,Above the Break 3,Left Side Center,LC,24+ ft.,-132,218,44,25,TRUE,FALSE
2022,2021-22,1610612742,203501,Shot Chart Detail,Tim Hardaway Jr.,Dallas Mavericks,Made Shot,Step Back Jump shot,2PT Field Goal,20220112,NYK,DAL,22100622,165,2,9,Mid-Range,Center,C,16-24 ft.,-10,216,40,21,TRUE,TRUE
2022,2021-22,1610612742,1627737,Shot Chart Detail,Marquese Chriss,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,171,2,8,Right Corner 3,Right Side,R,24+ ft.,233,-12,58,23,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Hook Shot,2PT Field Goal,20220112,NYK,DAL,22100622,175,2,8,In The Paint (Non-RA),Center,C,8-16 ft.,-21,78,10,8,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,188,2,7,In The Paint (Non-RA),Center,C,Less Than 8 ft.,23,36,32,4,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20220112,NYK,DAL,22100622,209,2,6,Above the Break 3,Center,C,24+ ft.,64,247,9,25,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,213,2,5,Above the Break 3,Right Side Center,RC,24+ ft.,164,197,50,25,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,224,2,5,Restricted Area,Center,C,Less Than 8 ft.,29,1,15,2,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Running Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,233,2,4,In The Paint (Non-RA),Right Side,R,8-16 ft.,74,94,21,11,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Cutting Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,236,2,3,Restricted Area,Center,C,Less Than 8 ft.,6,34,49,3,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,241,2,3,Above the Break 3,Left Side Center,LC,24+ ft.,-183,171,33,25,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Running Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,245,2,3,Restricted Area,Center,C,Less Than 8 ft.,-1,10,16,1,TRUE,TRUE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,254,2,2,Above the Break 3,Right Side Center,RC,24+ ft.,164,197,55,25,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,269,2,1,Restricted Area,Center,C,Less Than 8 ft.,-26,8,49,2,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,287,2,0,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-26,40,58,4,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Tip Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,289,2,0,Restricted Area,Center,C,Less Than 8 ft.,0,0,57,0,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20220112,NYK,DAL,22100622,292,2,0,Mid-Range,Left Side,L,8-16 ft.,-103,31,31,10,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,300,2,0,Restricted Area,Center,C,Less Than 8 ft.,6,20,2,2,TRUE,FALSE
2022,2021-22,1610612742,1628467,Shot Chart Detail,Maxi Kleber,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,313,3,11,Above the Break 3,Center,C,24+ ft.,34,254,35,25,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Cutting Layup Shot,2PT Field Goal,20220112,NYK,DAL,22100622,320,3,10,Restricted Area,Center,C,Less Than 8 ft.,1,0,46,0,TRUE,TRUE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20220112,NYK,DAL,22100622,329,3,10,Mid-Range,Right Side,R,8-16 ft.,85,23,1,8,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20220112,NYK,DAL,22100622,334,3,9,Mid-Range,Right Side,R,8-16 ft.,96,44,40,10,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,339,3,9,Above the Break 3,Center,C,24+ ft.,-56,262,10,26,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20220112,NYK,DAL,22100622,344,3,8,In The Paint (Non-RA),Center,C,8-16 ft.,-29,92,47,9,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Missed Shot,Turnaround Jump Shot,2PT Field Goal,20220112,NYK,DAL,22100622,363,3,7,In The Paint (Non-RA),Center,C,8-16 ft.,-13,95,19,9,TRUE,FALSE
2022,2021-22,1610612742,1629029,Shot Chart Detail,Luka Doncic,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20220112,NYK,DAL,22100622,366,3,7,Above the Break 3,Left Side Center,LC,24+ ft.,-156,206,11,25,TRUE,TRUE
